Date,Open,High,Low,Close
2015-09-16,21731.339844,22103.060547,21608.5,21966.660156
2015-09-15,21527.529297,21634.480469,21411.169922,21455.230469
2015-09-14,21678.880859,21762.150391,21441.710938,21561.900391
2015-09-11,21710.130859,21909.820312,21472.160156,21504.369141
2015-09-10,21667.859375,21771.570312,21492.089844,21562.5
2015-09-09,21632.689453,22228.589844,21529.810547,22131.310547
2015-09-08,20636.830078,21431.990234,20524.880859,21259.039062
2015-09-07,20683.310547,21056.390625,20579.929688,20583.519531
2015-09-04,21158.929688,21174.859375,20715.019531,20840.609375
2015-09-02,21101.419922,21288.529297,20771.769531,20934.939453
2015-09-01,21692.779297,21692.779297,21170.859375,21185.429688
2015-08-31,21793.019531,21793.019531,21399.619141,21670.580078
2015-08-28,22424.400391,22424.400391,21585.330078,21612.390625
2015-08-27,21758.619141,21963.429688,21407.589844,21838.539062
2015-08-26,21434.25,21686.449219,21060.089844,21080.390625
2015-08-25,21119.529297,21871.400391,20865.259766,21404.960938
2015-08-24,21605.970703,21679.449219,21136.480469,21251.570312
2015-08-21,22343.25,22492.789062,22185.849609,22409.619141
2015-08-20,22973.869141,23033.970703,22610.529297,22757.470703
2015-08-19,23555.019531,23586.789062,23138.730469,23167.849609
2015-08-18,23956.859375,24024.369141,23464.349609,23474.970703
2015-08-17,23945.599609,23950.570312,23699.839844,23814.650391
2015-08-14,24055.019531,24126.300781,23957.359375,23991.029297
2015-08-13,23935.480469,24133.869141,23860.820312,24018.800781
2015-08-12,24269.109375,24324.189453,23826.960938,23916.019531
2015-08-11,24694.779297,24924.070312,24420.710938,24498.210938
2015-08-10,24433.660156,24602.669922,24135.640625,24521.119141
2015-08-07,24327.560547,24641.929688,24327.560547,24552.470703
2015-08-06,24527.740234,24527.740234,24320.75,24375.279297
2015-08-05,24466.300781,24582.189453,24420.949219,24514.160156
2015-08-04,24364.410156,24519.349609,24217.779297,24406.119141
2015-08-03,24533.140625,24533.140625,24232.599609,24411.419922
2015-07-31,24650.929688,24661.189453,24467.830078,24636.279297
2015-07-30,24822.419922,24872.699219,24478.070312,24497.980469
2015-07-29,24630.439453,24718.640625,24444.470703,24619.449219
2015-07-28,24269.900391,24947.349609,24140.619141,24503.939453
2015-07-27,24906.779297,24908.580078,24282.210938,24351.960938
2015-07-24,25279.949219,25279.949219,25073.199219,25128.509766
2015-07-23,25308.550781,25500.990234,25250.359375,25398.849609
2015-07-22,25401.789062,25401.789062,25177.599609,25282.619141
2015-07-21,25428.880859,25634.320312,25342.689453,25536.429688
2015-07-20,25540.310547,25540.310547,25298.960938,25404.810547
2015-07-17,25246.640625,25517.449219,25183.859375,25415.269531
2015-07-16,24976.080078,25170.349609,24841.140625,25162.779297
2015-07-15,25219.449219,25219.449219,24862.650391,25055.759766
2015-07-14,25184.060547,25250.949219,24906.470703,25120.910156
2015-07-13,24709.580078,25275.759766,24596.439453,25224.009766
2015-07-10,24567.919922,25015.169922,24567.919922,24901.279297
2015-07-09,23435.5,24695.75,23332.900391,24392.789062
2015-07-08,24411.300781,24411.300781,22836.820312,23516.560547
2015-07-07,25391.759766,25439.339844,24819.259766,24975.310547
2015-07-06,26083.990234,26261.529297,24750.310547,25236.279297
2015-07-03,26349.839844,26402.849609,25933.119141,26064.109375
2015-07-02,26459.429688,26459.429688,26135.619141,26282.320312
2015-06-30,25944.029297,26470.439453,25885.660156,26250.029297
2015-06-29,26560.130859,26631.509766,25617.779297,25966.980469
2015-06-26,27016.089844,27016.089844,26522.449219,26663.869141
2015-06-25,27329.169922000005,27350.490233999997,27120.720702999995,27145.75
2015-06-24,27397.369141000003,27470.5,27292.849608999997,27404.970702999995
2015-06-23,27126.470702999995,27406.410156,27008.509766000003,27333.460938
2015-06-22,26854.320312,27166.519531,26811.660156,27080.849608999997
2015-06-19,26885.730469,27011.949219,26701.720703,26760.529297
2015-06-18,26786.529297,26873.669922000005,26595.960938,26694.660156
2015-06-17,26671.199219,26880.789062,26555.960938,26753.789062
2015-06-16,26807.669922,26892.880858999997,26553.039062,26566.699219
2015-06-15,27095.179688,27131.359375,26841.519531,26861.810547000005
2015-06-12,27082.599608999997,27356.509766000003,26987.519531,27280.539062
2015-06-11,26938.150391000003,26991.509766000003,26839.429688,26907.849608999997
2015-06-10,27052.789062,27116.919922000005,26573.960938,26687.640625
2015-06-09,27295.880858999997,27322.140625,26971.570312,26989.519531
2015-06-08,27147.240233999997,27428.589844,27060.240233999997,27316.279297000005
2015-06-05,27538.060547000005,27646.720702999995,27211.359375,27260.160156
2015-06-04,27645.359375,27854.740233999997,27094.5,27551.890625
2015-06-03,27716.339844,27767.230469,27508.839844,27657.470702999995
2015-06-02,27473.449219,27602.880858999997,27348.130858999997,27466.720702999995
2015-06-01,27373.060547000005,27766.320312,27241.949219,27597.160156
2015-05-29,27398.279297000005,27604.269531,27255.890625,27424.189452999995
2015-05-28,28162.25,28162.25,27242.109375,27454.310547000005
2015-05-27,28214.660156,28214.660156,27982.140625,28081.210938
2015-05-26,28462.320312,28524.599608999997,28237.490233999997,28249.859375
2015-05-22,27723.669922000005,28041.320312,27696.970702999995,27992.830077999995
2015-05-21,27507.320312,27611.720702999995,27393.310547000005,27523.720702999995
2015-05-20,27751.439452999995,27751.439452999995,27490.330077999995,27585.050781
2015-05-19,27597.070312,27765.550781,27500.759766000003,27693.539062
2015-05-18,27792.439452999995,27792.439452999995,27435.570312,27591.25
2015-05-15,27459.580077999995,27928.599608999997,27315.099608999997,27822.279297000005
2015-05-14,27395.919922000005,27397.669922000005,27192.929688,27286.550781
2015-05-13,27473.5,27524.820312,27191.029297000005,27249.279297000005
2015-05-12,27664.179688,27693.630858999997,27395.910156,27407.179688
2015-05-11,27837.039062,27837.279297000005,27582.230469,27718.199219
2015-05-08,27557.519531,27652.619141000003,27367.109375,27577.339844
2015-05-07,27567.619141000003,27604.490233999997,27207.279297000005,27289.970702999995
2015-05-06,27698.099608999997,28054.679688,27570.410156,27640.910156
2015-05-05,28295.720702999995,28316.630858999997,27598.169922000005,27755.539062
2015-05-04,28231.259766000003,28343.740233999997,28017.199219,28123.820312
2015-05-01,28289.140625,28317.869141000003,27997.900391000003,28133.0
2015-04-30,28289.140625,28317.869141000003,27997.900391000003,28133.0
2015-04-29,28453.099608999997,28453.099608999997,28201.759766000003,28400.339844
2015-04-28,28448.220702999995,28548.449219,28251.990233999997,28442.75
2015-04-27,28245.140625,28588.519531,28245.140625,28433.589844
2015-04-24,27978.390625,28089.369141000003,27591.570312,28060.980469
2015-04-23,28112.380858999997,28213.630858999997,27804.029297000005,27827.699219
2015-04-22,27821.320312,28048.460938,27727.859375,27933.849608999997
2015-04-21,27404.150391000003,27925.359375,27404.150391000003,27850.490233999997
2015-04-20,27770.789062,27770.789062,26959.769531,27094.929688
2015-04-17,27808.240233999997,27969.410156,27597.679688,27653.119141000003
2015-04-16,27557.289062,27787.980469,27470.099608999997,27739.710938
2015-04-15,27693.25,27807.980469,27442.519531,27618.820312
2015-04-14,27688.259766000003,27915.009766000003,27483.449219,27561.490233999997
2015-04-13,27374.330077999995,28031.960938,27304.119141000003,28016.339844
2015-04-10,27373.679688,27373.679688,26812.75,27272.390625
2015-04-09,26913.279297000005,27922.669922000005,26732.230469,26944.390625
2015-04-08,25708.240234,26247.630859,25640.039062,26236.859375
2015-04-07,25214.330078,25297.800781,25152.570312,25275.640625
2015-04-02,25214.330078,25297.800781,25152.570312,25275.640625
2015-04-01,24955.199219,25099.060547,24926.109375,25082.75
2015-03-31,25113.199219,25113.199219,24876.369141,24900.890625
2015-03-30,24727.460938,24949.349609,24725.519531,24855.119141
2015-03-27,24541.439453,24549.880859,24420.470703,24486.199219
2015-03-26,24442.509766,24592.009766,24399.839844,24497.080078
2015-03-25,24410.529297,24613.689453,24377.919922,24528.230469
2015-03-24,24484.679688,24490.150391,24294.949219,24399.599609
2015-03-23,24538.339844,24559.769531,24436.419922,24494.509766
2015-03-20,24417.529297,24524.550781,24351.5,24375.240234
2015-03-19,24325.560547,24500.230469,24248.839844,24468.890625
2015-03-18,23938.630859,24210.75,23938.630859,24120.080078
2015-03-17,24106.470703,24106.470703,23822.779297,23901.490234
2015-03-16,23771.400391,23970.050781,23711.269531,23949.550781
2015-03-13,23808.970703,23918.710938,23790.830078,23823.210938
2015-03-12,23709.169922,23880.25,23677.060547,23797.960938
2015-03-11,23807.099609,23899.859375,23703.839844,23717.970703
2015-03-10,24150.679688,24152.400391,23869.820312,23896.980469
2015-03-09,23982.5,24205.859375,23910.160156,24123.050781
2015-03-06,24235.759766,24294.359375,24126.089844,24164.0
2015-03-05,24274.900391,24393.849609,24133.710938,24193.039062
2015-03-04,24656.939453,24705.960938,24439.289062,24465.380859
2015-03-03,24984.619141,24984.619141,24663.429688,24702.779297
2015-03-02,24996.759766,24997.830078,24715.380859,24887.439453
2015-02-27,24902.609375,25101.960938,24815.029297,24823.289062
2015-02-26,24718.279297,24998.640625,24709.560547,24902.060547
2015-02-25,24822.279297,24869.369141,24691.779297,24778.279297
2015-02-24,24776.720703,24808.300781,24673.929688,24750.070312
2015-02-23,24916.240234,24916.240234,24664.679688,24836.759766
2015-02-18,24836.050781,24871.789062,24806.060547,24832.080078
2015-02-17,24653.880859,24855.75,24653.880859,24784.880859
2015-02-16,24717.490234,24771.599609,24687.150391,24726.529297
2015-02-13,24535.660156,24702.539062,24521.130859,24682.539062
2015-02-12,24377.589844,24514.490234,24226.289062,24422.150391
2015-02-11,24512.619141,24551.740234,24266.679688,24315.019531
2015-02-10,24475.039062,24583.789062,24422.849609,24528.099609
2015-02-09,24529.550781,24657.869141,24449.480469,24521.0
2015-02-06,24843.199219,24843.199219,24645.759766,24679.390625
2015-02-05,25048.259766,25048.259766,24642.810547,24765.490234
2015-02-04,24750.759766,24824.580078,24642.5,24679.759766
